날짜,지점,강수량(mm)
2004-08-07,강원영서,0.1
2004-08-08,강원영서,11.9
2004-08-09,강원영서,0
2004-08-10,강원영서,0
2004-08-11,강원영서,0
2004-08-12,강원영서,0
2004-08-13,강원영서,2.3
2004-08-14,강원영서,10.4
2004-08-15,강원영서,0
2004-08-16,강원영서,37.1
2004-08-17,강원영서,65
2004-08-18,강원영서,54.3
2004-08-19,강원영서,34.9
2004-08-20,강원영서,0
2004-08-21,강원영서,0
2004-08-22,강원영서,0.1
2004-08-23,강원영서,1.6
2004-08-24,강원영서,0
2004-08-25,강원영서,0
2004-08-26,강원영서,3.3
2004-08-27,강원영서,0
2004-08-28,강원영서,0
2004-08-29,강원영서,0
2004-08-30,강원영서,0.3
2004-08-31,강원영서,0
2004-09-01,강원영서,0
2004-09-02,강원영서,0
2004-09-03,강원영서,0
2004-09-04,강원영서,0.4
2004-09-05,강원영서,3.1
2004-09-06,강원영서,12.5
2004-09-07,강원영서,15.5
2004-09-08,강원영서,1
2004-09-09,강원영서,0
2004-09-10,강원영서,0
2004-09-11,강원영서,34.4
2004-09-12,강원영서,38
2004-09-13,강원영서,13.6
2004-09-14,강원영서,0
2004-09-15,강원영서,0.1
2004-09-16,강원영서,35.6
2004-09-17,강원영서,2.8
2004-09-18,강원영서,23.1
2004-09-19,강원영서,0
2004-09-20,강원영서,19
2004-09-21,강원영서,0.6
2004-09-22,강원영서,0
2004-09-23,강원영서,0
2004-09-24,강원영서,0
2004-09-25,강원영서,0
2004-09-26,강원영서,0
2004-09-27,강원영서,0
2004-09-28,강원영서,0
2004-09-29,강원영서,0
2004-09-30,강원영서,0
2004-10-01,강원영서,1.3
2004-10-02,강원영서,0
2004-10-03,강원영서,0
2004-10-04,강원영서,0
2004-10-05,강원영서,0
2004-10-06,강원영서,0
2004-10-07,강원영서,0
2004-10-08,강원영서,0
2004-10-09,강원영서,0
2004-10-10,강원영서,0
2004-10-11,강원영서,0
2004-10-12,강원영서,1
2004-10-13,강원영서,0
2004-10-14,강원영서,0
2004-10-15,강원영서,0
2004-10-16,강원영서,0
2004-10-17,강원영서,0
2004-10-18,강원영서,0
2004-10-19,강원영서,0
2004-10-20,강원영서,0
2004-10-21,강원영서,0
2004-10-22,강원영서,0
2004-10-23,강원영서,0
2004-10-24,강원영서,0
2004-10-25,강원영서,0
2004-10-26,강원영서,0
2004-10-27,강원영서,0
2004-10-28,강원영서,0
2004-10-29,강원영서,0
2004-10-30,강원영서,0
2004-10-31,강원영서,0
2004-11-01,강원영서,1.4
2004-11-02,강원영서,6.5
2004-11-03,강원영서,0.9
2004-11-04,강원영서,0
2004-11-05,강원영서,3.8
2004-11-06,강원영서,0.1
2004-11-07,강원영서,0
2004-11-08,강원영서,0
2004-11-09,강원영서,0
2004-11-10,강원영서,9.4
2004-11-11,강원영서,2.9
2004-11-12,강원영서,0
2004-11-13,강원영서,0
2004-11-14,강원영서,0
2004-11-15,강원영서,0
2004-11-16,강원영서,0
2004-11-17,강원영서,0
2004-11-18,강원영서,0
2004-11-19,강원영서,0
2004-11-20,강원영서,0
2004-11-21,강원영서,0
2004-11-22,강원영서,0
2004-11-23,강원영서,0
2004-11-24,강원영서,0
2004-11-25,강원영서,0
2004-11-26,강원영서,18.9
2004-11-27,강원영서,0
2004-11-28,강원영서,0
2004-11-29,강원영서,0
2004-11-30,강원영서,0
2004-12-01,강원영서,0
2004-12-02,강원영서,0
2004-12-03,강원영서,0
2004-12-04,강원영서,15
2004-12-05,강원영서,0
2004-12-06,강원영서,4.4
2004-12-07,강원영서,0.7
2004-12-08,강원영서,0
2004-12-09,강원영서,0
2004-12-10,강원영서,0.1
2004-12-11,강원영서,0
2004-12-12,강원영서,0
2004-12-13,강원영서,0
2004-12-14,강원영서,0
2004-12-15,강원영서,6.1
2004-12-16,강원영서,0
2004-12-17,강원영서,0
2004-12-18,강원영서,0
2004-12-19,강원영서,0.1
2004-12-20,강원영서,0.2
2004-12-21,강원영서,0
2004-12-22,강원영서,0
2004-12-23,강원영서,0
2004-12-24,강원영서,0
2004-12-25,강원영서,0
2004-12-26,강원영서,0
2004-12-27,강원영서,0
2004-12-28,강원영서,0
2004-12-29,강원영서,0
2004-12-30,강원영서,0
2004-12-31,강원영서,0
2005-01-01,강원영서,0
2005-01-02,강원영서,0
2005-01-03,강원영서,1.4
2005-01-04,강원영서,0
2005-01-05,강원영서,0
2005-01-06,강원영서,0
2005-01-07,강원영서,0
2005-01-08,강원영서,0
2005-01-09,강원영서,0
2005-01-10,강원영서,0
2005-01-11,강원영서,0
2005-01-12,강원영서,0
2005-01-13,강원영서,0
2005-01-14,강원영서,0
2005-01-15,강원영서,0
2005-01-16,강원영서,1.1
2005-01-17,강원영서,0
2005-01-18,강원영서,0.6
2005-01-19,강원영서,0
2005-01-20,강원영서,0
2005-01-21,강원영서,0
2005-01-22,강원영서,0
2005-01-23,강원영서,0
2005-01-24,강원영서,0
2005-01-25,강원영서,0.1
2005-01-26,강원영서,0
2005-01-27,강원영서,0
2005-01-28,강원영서,0
2005-01-29,강원영서,1.6
2005-01-30,강원영서,0
2005-01-31,강원영서,0
2005-02-01,강원영서,0
2005-02-02,강원영서,0
2005-02-03,강원영서,0
2005-02-04,강원영서,0
2005-02-05,강원영서,0
2005-02-06,강원영서,0
2005-02-07,강원영서,0
2005-02-08,강원영서,1.9
2005-02-09,강원영서,0
2005-02-10,강원영서,0
2005-02-11,강원영서,0
2005-02-12,강원영서,0
2005-02-13,강원영서,0
2005-02-14,강원영서,0
2005-02-15,강원영서,3.4
2005-02-16,강원영서,12.3
2005-02-17,강원영서,0
2005-02-18,강원영서,0
2005-02-19,강원영서,1.1
2005-02-20,강원영서,0
2005-02-21,강원영서,0
2005-02-22,강원영서,14.4
2005-02-23,강원영서,0
2005-02-24,강원영서,0
2005-02-25,강원영서,0
2005-02-26,강원영서,0
2005-02-27,강원영서,0
2005-02-28,강원영서,0
2005-03-01,강원영서,0
2005-03-02,강원영서,0.9
2005-03-03,강원영서,0
2005-03-04,강원영서,0.1
2005-03-05,강원영서,0.7
2005-03-06,강원영서,0
2005-03-07,강원영서,0
2005-03-08,강원영서,0
2005-03-09,강원영서,0
2005-03-10,강원영서,7.5
2005-03-11,강원영서,5.4
2005-03-12,강원영서,0
2005-03-13,강원영서,0
2005-03-14,강원영서,0
2005-03-15,강원영서,0
2005-03-16,강원영서,0
2005-03-17,강원영서,10
2005-03-18,강원영서,0
2005-03-19,강원영서,0
2005-03-20,강원영서,0
2005-03-21,강원영서,0.1
2005-03-22,강원영서,3
2005-03-23,강원영서,1.1
2005-03-24,강원영서,6.1
2005-03-25,강원영서,0
2005-03-26,강원영서,0
2005-03-27,강원영서,0
2005-03-28,강원영서,0
2005-03-29,강원영서,0
2005-03-30,강원영서,0
2005-03-31,강원영서,0
2005-04-01,강원영서,0
2005-04-02,강원영서,0
2005-04-03,강원영서,1.6
2005-04-04,강원영서,0
2005-04-05,강원영서,0
2005-04-06,강원영서,5.4
2005-04-07,강원영서,0
2005-04-08,강원영서,0
2005-04-09,강원영서,24.3
2005-04-10,강원영서,27.5
2005-04-11,강원영서,0
2005-04-12,강원영서,2
2005-04-13,강원영서,0
2005-04-14,강원영서,0
2005-04-15,강원영서,0
2005-04-16,강원영서,0
2005-04-17,강원영서,0
2005-04-18,강원영서,2.1
2005-04-19,강원영서,14.1
2005-04-20,강원영서,8.1
2005-04-21,강원영서,0
2005-04-22,강원영서,0
2005-04-23,강원영서,0
2005-04-24,강원영서,0
2005-04-25,강원영서,0
2005-04-26,강원영서,0
2005-04-27,강원영서,0.3
2005-04-28,강원영서,0
2005-04-29,강원영서,0
2005-04-30,강원영서,0
2005-05-01,강원영서,0.3
2005-05-02,강원영서,0
2005-05-03,강원영서,0
2005-05-04,강원영서,0
2005-05-05,강원영서,4.6
2005-05-06,강원영서,23.6
2005-05-07,강원영서,0
2005-05-08,강원영서,0.1
2005-05-09,강원영서,2.1
2005-05-10,강원영서,0
2005-05-11,강원영서,5.5
2005-05-12,강원영서,3.5
2005-05-13,강원영서,0
2005-05-14,강원영서,0
2005-05-15,강원영서,0
2005-05-16,강원영서,0
2005-05-17,강원영서,11.9
2005-05-18,강원영서,18.1
2005-05-19,강원영서,0
2005-05-20,강원영서,0
2005-05-21,강원영서,0
2005-05-22,강원영서,0.5
2005-05-23,강원영서,0
2005-05-24,강원영서,0
2005-05-25,강원영서,0
2005-05-26,강원영서,0
2005-05-27,강원영서,0
2005-05-28,강원영서,0
2005-05-29,강원영서,0
2005-05-30,강원영서,0
2005-05-31,강원영서,0
2005-06-01,강원영서,0.5
2005-06-02,강원영서,5.5
2005-06-03,강원영서,0.9
2005-06-04,강원영서,0.5
2005-06-05,강원영서,0
2005-06-06,강원영서,0
2005-06-07,강원영서,0
2005-06-08,강원영서,0
2005-06-09,강원영서,0
2005-06-10,강원영서,13.9
2005-06-11,강원영서,0
2005-06-12,강원영서,0
2005-06-13,강원영서,0
2005-06-14,강원영서,2.3
2005-06-15,강원영서,5.9
2005-06-16,강원영서,0.9
2005-06-17,강원영서,0.3
2005-06-18,강원영서,0
2005-06-19,강원영서,0
2005-06-20,강원영서,0
2005-06-21,강원영서,0
2005-06-22,강원영서,0
2005-06-23,강원영서,0
2005-06-24,강원영서,0
2005-06-25,강원영서,0
2005-06-26,강원영서,40.1
2005-06-27,강원영서,107
2005-06-28,강원영서,0.4
2005-06-29,강원영서,19.8
2005-06-30,강원영서,5.3
2005-07-01,강원영서,77
2005-07-02,강원영서,0.6
2005-07-03,강원영서,29.4
2005-07-04,강원영서,0.5
2005-07-05,강원영서,0
2005-07-06,강원영서,3.4
2005-07-07,강원영서,7.1
2005-07-08,강원영서,0.2
2005-07-09,강원영서,24.4
2005-07-10,강원영서,0
2005-07-11,강원영서,34.1
2005-07-12,강원영서,0.3
2005-07-13,강원영서,12.6
2005-07-14,강원영서,1.4
2005-07-15,강원영서,0
2005-07-16,강원영서,0
2005-07-17,강원영서,0.7
2005-07-18,강원영서,0
2005-07-19,강원영서,0
2005-07-20,강원영서,0
2005-07-21,강원영서,0
2005-07-22,강원영서,0
2005-07-23,강원영서,0
2005-07-24,강원영서,7.4
2005-07-25,강원영서,12.5
2005-07-26,강원영서,0
2005-07-27,강원영서,2.3
2005-07-28,강원영서,96.3
2005-07-29,강원영서,0
2005-07-30,강원영서,3.8
2005-07-31,강원영서,0.7
2005-08-01,강원영서,37.8
2005-08-02,강원영서,4.5
2005-08-03,강원영서,34.8
2005-08-04,강원영서,0.5
2005-08-05,강원영서,0
2005-08-06,강원영서,3.6
2005-08-07,강원영서,21
2005-08-08,강원영서,0.9
2005-08-09,강원영서,4
2005-08-10,강원영서,35.3
2005-08-11,강원영서,74
2005-08-12,강원영서,16.3
2005-08-13,강원영서,0
2005-08-14,강원영서,0
2005-08-15,강원영서,0
2005-08-16,강원영서,0
2005-08-17,강원영서,10.3
2005-08-18,강원영서,7.1
2005-08-19,강원영서,39
2005-08-20,강원영서,0.2
2005-08-21,강원영서,0
2005-08-22,강원영서,14.3
2005-08-23,강원영서,0
2005-08-24,강원영서,10.9
2005-08-25,강원영서,43.3
2005-08-26,강원영서,0.8
2005-08-27,강원영서,0
2005-08-28,강원영서,0
2005-08-29,강원영서,0
2005-08-30,강원영서,0
2005-08-31,강원영서,0
2005-09-01,강원영서,0.1
2005-09-02,강원영서,17.3
2005-09-03,강원영서,0.1
2005-09-04,강원영서,0.1
2005-09-05,강원영서,0
2005-09-06,강원영서,1.4
2005-09-07,강원영서,2.1
2005-09-08,강원영서,0
2005-09-09,강원영서,2.8
2005-09-10,강원영서,1.3
2005-09-11,강원영서,0
2005-09-12,강원영서,0
2005-09-13,강원영서,82.8
2005-09-14,강원영서,0.5
2005-09-15,강원영서,0
2005-09-16,강원영서,0
2005-09-17,강원영서,37.8
2005-09-18,강원영서,8.1
2005-09-19,강원영서,0.1
2005-09-20,강원영서,0
2005-09-21,강원영서,50.6
2005-09-22,강원영서,4.5
2005-09-23,강원영서,0
2005-09-24,강원영서,6.4
2005-09-25,강원영서,0
2005-09-26,강원영서,0
2005-09-27,강원영서,0
2005-09-28,강원영서,0
2005-09-29,강원영서,0.1
2005-09-30,강원영서,51
2005-10-01,강원영서,26
2005-10-02,강원영서,0
2005-10-03,강원영서,0.1
2005-10-04,강원영서,0.3
2005-10-05,강원영서,0
2005-10-06,강원영서,0
2005-10-07,강원영서,18.4
2005-10-08,강원영서,0.5
2005-10-09,강원영서,0
2005-10-10,강원영서,0
2005-10-11,강원영서,0
2005-10-12,강원영서,0
2005-10-13,강원영서,0
2005-10-14,강원영서,0.1
2005-10-15,강원영서,0
2005-10-16,강원영서,0
2005-10-17,강원영서,0
2005-10-18,강원영서,0
2005-10-19,강원영서,0
2005-10-20,강원영서,0
2005-10-21,강원영서,6.5
2005-10-22,강원영서,0.2
2005-10-23,강원영서,0
2005-10-24,강원영서,0
2005-10-25,강원영서,0
2005-10-26,강원영서,0
2005-10-27,강원영서,0
2005-10-28,강원영서,0.1
2005-10-29,강원영서,0
2005-10-30,강원영서,0
2005-10-31,강원영서,0
2005-11-01,강원영서,0
2005-11-02,강원영서,0
2005-11-03,강원영서,0
2005-11-04,강원영서,0
2005-11-05,강원영서,0.1
2005-11-06,강원영서,28.5
2005-11-07,강원영서,0.4
2005-11-08,강원영서,0.4
2005-11-09,강원영서,0
2005-11-10,강원영서,0.9
2005-11-11,강원영서,0
2005-11-12,강원영서,0
2005-11-13,강원영서,0.1
2005-11-14,강원영서,0
2005-11-15,강원영서,0
2005-11-16,강원영서,0
2005-11-17,강원영서,0
2005-11-18,강원영서,0
2005-11-19,강원영서,0
2005-11-20,강원영서,0
2005-11-21,강원영서,0
2005-11-22,강원영서,0
2005-11-23,강원영서,0
2005-11-24,강원영서,0
2005-11-25,강원영서,0
2005-11-26,강원영서,0.2
2005-11-27,강원영서,1.1
2005-11-28,강원영서,4.5
2005-11-29,강원영서,0.9
2005-11-30,강원영서,0
2005-12-01,강원영서,0.4
2005-12-02,강원영서,0
2005-12-03,강원영서,0.2
2005-12-04,강원영서,2.7
2005-12-05,강원영서,0
2005-12-06,강원영서,0
2005-12-07,강원영서,0.1
2005-12-08,강원영서,0
2005-12-09,강원영서,0
2005-12-10,강원영서,0
2005-12-11,강원영서,0
2005-12-12,강원영서,0
2005-12-13,강원영서,0
2005-12-14,강원영서,0
2005-12-15,강원영서,0
2005-12-16,강원영서,0
2005-12-17,강원영서,0
2005-12-18,강원영서,0.1
2005-12-19,강원영서,0
2005-12-20,강원영서,0
2005-12-21,강원영서,0.6
2005-12-22,강원영서,0.1
2005-12-23,강원영서,2.1
2005-12-24,강원영서,0
2005-12-25,강원영서,1.1
2005-12-26,강원영서,0
2005-12-27,강원영서,0
2005-12-28,강원영서,0
2005-12-29,강원영서,0
2005-12-30,강원영서,0.7
2005-12-31,강원영서,0
2006-01-01,강원영서,0
2006-01-02,강원영서,0
2006-01-03,강원영서,0
2006-01-04,강원영서,0
2006-01-05,강원영서,0
2006-01-06,강원영서,0
2006-01-07,강원영서,0
2006-01-08,강원영서,0
2006-01-09,강원영서,0.1
2006-01-10,강원영서,0.1
2006-01-11,강원영서,0
2006-01-12,강원영서,4.2
2006-01-13,강원영서,22.5
2006-01-14,강원영서,0.1
2006-01-15,강원영서,0
2006-01-16,강원영서,0
2006-01-17,강원영서,0
2006-01-18,강원영서,0
2006-01-19,강원영서,0
2006-01-20,강원영서,0
2006-01-21,강원영서,0
2006-01-22,강원영서,0
2006-01-23,강원영서,0
2006-01-24,강원영서,0
2006-01-25,강원영서,0
2006-01-26,강원영서,0
2006-01-27,강원영서,0
2006-01-28,강원영서,0
2006-01-29,강원영서,0.1
2006-01-30,강원영서,0.1
2006-01-31,강원영서,8.1
2006-02-01,강원영서,4.8
2006-02-02,강원영서,0
2006-02-03,강원영서,0
2006-02-04,강원영서,0
2006-02-05,강원영서,0
2006-02-06,강원영서,0
2006-02-07,강원영서,7.4
2006-02-08,강원영서,0.8
2006-02-09,강원영서,0.1
2006-02-10,강원영서,0.2
2006-02-11,강원영서,0
2006-02-12,강원영서,0
2006-02-13,강원영서,0
2006-02-14,강원영서,5.4
2006-02-15,강원영서,0
2006-02-16,강원영서,0
2006-02-17,강원영서,0
2006-02-18,강원영서,0
2006-02-19,강원영서,0
2006-02-20,강원영서,0
2006-02-21,강원영서,0
2006-02-22,강원영서,0
2006-02-23,강원영서,0
2006-02-24,강원영서,0
2006-02-25,강원영서,0
2006-02-26,강원영서,0
2006-02-27,강원영서,0
2006-02-28,강원영서,0.5
2006-03-01,강원영서,2.3
2006-03-02,강원영서,0.1
2006-03-03,강원영서,0
2006-03-04,강원영서,1.6
2006-03-05,강원영서,1
2006-03-06,강원영서,0
2006-03-07,강원영서,0
2006-03-08,강원영서,0
2006-03-09,강원영서,0
2006-03-10,강원영서,0
2006-03-11,강원영서,0
2006-03-12,강원영서,0
2006-03-13,강원영서,0.1
2006-03-14,강원영서,0
2006-03-15,강원영서,0
2006-03-16,강원영서,4.9
2006-03-17,강원영서,0
2006-03-18,강원영서,0
2006-03-19,강원영서,0
2006-03-20,강원영서,0
2006-03-21,강원영서,0
2006-03-22,강원영서,0.4
2006-03-23,강원영서,0.5
2006-03-24,강원영서,0
2006-03-25,강원영서,0.2
2006-03-26,강원영서,0
2006-03-27,강원영서,0
2006-03-28,강원영서,0.4
2006-03-29,강원영서,5.9
2006-03-30,강원영서,0.4
2006-03-31,강원영서,0
2006-04-01,강원영서,12.9
2006-04-02,강원영서,1.8
2006-04-03,강원영서,0
2006-04-04,강원영서,0.5
2006-04-05,강원영서,0
2006-04-06,강원영서,0
2006-04-07,강원영서,0.6
2006-04-08,강원영서,0
2006-04-09,강원영서,5.2
2006-04-10,강원영서,11.6
2006-04-11,강원영서,1.1
2006-04-12,강원영서,0
2006-04-13,강원영서,0
2006-04-14,강원영서,0
2006-04-15,강원영서,0
2006-04-16,강원영서,0
2006-04-17,강원영서,0
2006-04-18,강원영서,2.4
2006-04-19,강원영서,39.5
2006-04-20,강원영서,3.5
2006-04-21,강원영서,0
2006-04-22,강원영서,0
2006-04-23,강원영서,4.3
2006-04-24,강원영서,0
2006-04-25,강원영서,0
2006-04-26,강원영서,0
2006-04-27,강원영서,0.1
2006-04-28,강원영서,0
2006-04-29,강원영서,0
2006-04-30,강원영서,2
2006-05-01,강원영서,0
2006-05-02,강원영서,0
2006-05-03,강원영서,0
2006-05-04,강원영서,0
2006-05-05,강원영서,0
2006-05-06,강원영서,73.4
2006-05-07,강원영서,0
2006-05-08,강원영서,0
2006-05-09,강원영서,0
2006-05-10,강원영서,1.4
2006-05-11,강원영서,0
2006-05-12,강원영서,0
2006-05-13,강원영서,1
2006-05-14,강원영서,0
2006-05-15,강원영서,0
2006-05-16,강원영서,0
2006-05-17,강원영서,0
2006-05-18,강원영서,0
2006-05-19,강원영서,0
2006-05-20,강원영서,0
2006-05-21,강원영서,0
2006-05-22,강원영서,26
2006-05-23,강원영서,0.8
2006-05-24,강원영서,0
2006-05-25,강원영서,0
2006-05-26,강원영서,0
2006-05-27,강원영서,13.8
2006-05-28,강원영서,7.6
2006-05-29,강원영서,1.8
2006-05-30,강원영서,0.5
2006-05-31,강원영서,0
2006-06-01,강원영서,0
2006-06-02,강원영서,0
2006-06-03,강원영서,0
2006-06-04,강원영서,0
2006-06-05,강원영서,0.6
2006-06-06,강원영서,0.4
2006-06-07,강원영서,0
2006-06-08,강원영서,24.8
2006-06-09,강원영서,0.4
2006-06-10,강원영서,27.6
2006-06-11,강원영서,5.3
2006-06-12,강원영서,0
2006-06-13,강원영서,0
2006-06-14,강원영서,64.9
2006-06-15,강원영서,6.3
2006-06-16,강원영서,0
2006-06-17,강원영서,0
2006-06-18,강원영서,0
2006-06-19,강원영서,0
2006-06-20,강원영서,0
2006-06-21,강원영서,6.6
2006-06-22,강원영서,0
2006-06-23,강원영서,0
2006-06-24,강원영서,0
2006-06-25,강원영서,1
2006-06-26,강원영서,15.4
2006-06-27,강원영서,0.4
2006-06-28,강원영서,0
2006-06-29,강원영서,3.5
2006-06-30,강원영서,34.1
2006-07-01,강원영서,25.1
2006-07-02,강원영서,13.6
2006-07-03,강원영서,0
2006-07-04,강원영서,5.9
2006-07-05,강원영서,2
2006-07-06,강원영서,3.5
2006-07-07,강원영서,8.5
2006-07-08,강원영서,0
2006-07-09,강원영서,1.8
2006-07-10,강원영서,22.8
2006-07-11,강원영서,3.3
2006-07-12,강원영서,159.9
2006-07-13,강원영서,42.6
2006-07-14,강원영서,34.5
2006-07-15,강원영서,133
2006-07-16,강원영서,193.4
2006-07-17,강원영서,41.6
2006-07-18,강원영서,59.4
2006-07-19,강원영서,1.3
2006-07-20,강원영서,7.1
2006-07-21,강원영서,1.1
2006-07-22,강원영서,3.6
2006-07-23,강원영서,0
2006-07-24,강원영서,1
2006-07-25,강원영서,0.1
2006-07-26,강원영서,9.3
2006-07-27,강원영서,152.5
2006-07-28,강원영서,51.6
2006-07-29,강원영서,13.5
2006-07-30,강원영서,0.3
2006-07-31,강원영서,0
2006-08-01,강원영서,0
2006-08-02,강원영서,0
2006-08-03,강원영서,0
2006-08-04,강원영서,0
2006-08-05,강원영서,0
2006-08-06,강원영서,1.3
2006-08-07,강원영서,0
2006-08-08,강원영서,0
2006-08-09,강원영서,0
2006-08-10,강원영서,0
2006-08-11,강원영서,0
2006-08-12,강원영서,0
2006-08-13,강원영서,0
2006-08-14,강원영서,0
2006-08-15,강원영서,9.8
2006-08-16,강원영서,3
2006-08-17,강원영서,25.3
2006-08-18,강원영서,0.1
2006-08-19,강원영서,0.5
2006-08-20,강원영서,1.4
2006-08-21,강원영서,0
2006-08-22,강원영서,2
2006-08-23,강원영서,30.5
2006-08-24,강원영서,0.1
2006-08-25,강원영서,15.6
2006-08-26,강원영서,30
2006-08-27,강원영서,12.4
2006-08-28,강원영서,0
2006-08-29,강원영서,7.9
2006-08-30,강원영서,0.8
2006-08-31,강원영서,0
2006-09-01,강원영서,0
2006-09-02,강원영서,0
2006-09-03,강원영서,0
2006-09-04,강원영서,0
2006-09-05,강원영서,0.4
2006-09-06,강원영서,5.9
2006-09-07,강원영서,0
2006-09-08,강원영서,0
2006-09-09,강원영서,4.5
2006-09-10,강원영서,0
2006-09-11,강원영서,0
2006-09-12,강원영서,0
2006-09-13,강원영서,0
2006-09-14,강원영서,0
2006-09-15,강원영서,1.2
2006-09-16,강원영서,0.5
2006-09-17,강원영서,2.1
2006-09-18,강원영서,9.3
2006-09-19,강원영서,0
2006-09-20,강원영서,0
2006-09-21,강원영서,0
2006-09-22,강원영서,0
2006-09-23,강원영서,0
2006-09-24,강원영서,0
2006-09-25,강원영서,0
2006-09-26,강원영서,0
2006-09-27,강원영서,0
2006-09-28,강원영서,0
2006-09-29,강원영서,0
2006-09-30,강원영서,0
2006-10-01,강원영서,0
2006-10-02,강원영서,0
2006-10-03,강원영서,0
2006-10-04,강원영서,0
2006-10-05,강원영서,0
2006-10-06,강원영서,0
2006-10-07,강원영서,0
2006-10-08,강원영서,0
2006-10-09,강원영서,0
2006-10-10,강원영서,0
2006-10-11,강원영서,8
2006-10-12,강원영서,0
2006-10-13,강원영서,0
2006-10-14,강원영서,0
2006-10-15,강원영서,0
2006-10-16,강원영서,0
2006-10-17,강원영서,0
2006-10-18,강원영서,0
2006-10-19,강원영서,0
2006-10-20,강원영서,0.5
2006-10-21,강원영서,0
2006-10-22,강원영서,20.9
2006-10-23,강원영서,36
2006-10-24,강원영서,0.5
2006-10-25,강원영서,0
2006-10-26,강원영서,0
2006-10-27,강원영서,0
2006-10-28,강원영서,0
2006-10-29,강원영서,0
2006-10-30,강원영서,0
2006-10-31,강원영서,0
2006-11-01,강원영서,0
2006-11-02,강원영서,0.1
2006-11-03,강원영서,0
2006-11-04,강원영서,0
2006-11-05,강원영서,10
2006-11-06,강원영서,12.6
2006-11-07,강원영서,0
2006-11-08,강원영서,0.3
2006-11-09,강원영서,17.1
2006-11-10,강원영서,0
2006-11-11,강원영서,0.1
2006-11-12,강원영서,0
2006-11-13,강원영서,1.3
2006-11-14,강원영서,0
2006-11-15,강원영서,8.3
2006-11-16,강원영서,0
2006-11-17,강원영서,0
2006-11-18,강원영서,0
2006-11-19,강원영서,0
2006-11-20,강원영서,0
2006-11-21,강원영서,0
2006-11-22,강원영서,0
2006-11-23,강원영서,0
2006-11-24,강원영서,0
2006-11-25,강원영서,0
2006-11-26,강원영서,0
2006-11-27,강원영서,9
2006-11-28,강원영서,4.3
2006-11-29,강원영서,0
2006-11-30,강원영서,0.1
2006-12-01,강원영서,0.3
2006-12-02,강원영서,0.6
2006-12-03,강원영서,0
2006-12-04,강원영서,0
2006-12-05,강원영서,0.1
2006-12-06,강원영서,0
2006-12-07,강원영서,0.1
2006-12-08,강원영서,0.6
2006-12-09,강원영서,7.6
2006-12-10,강원영서,0
2006-12-11,강원영서,0
2006-12-12,강원영서,0
2006-12-13,강원영서,0
2006-12-14,강원영서,0
2006-12-15,강원영서,0.6
2006-12-16,강원영서,0.1
2006-12-17,강원영서,4.9
2006-12-18,강원영서,0
2006-12-19,강원영서,0
2006-12-20,강원영서,0
2006-12-21,강원영서,0
2006-12-22,강원영서,0.3
2006-12-23,강원영서,0
2006-12-24,강원영서,0
2006-12-25,강원영서,0
2006-12-26,강원영서,0
2006-12-27,강원영서,0
2006-12-28,강원영서,0
2006-12-29,강원영서,0
2006-12-30,강원영서,0
2006-12-31,강원영서,0
2007-01-01,강원영서,0
2007-01-02,강원영서,0.5
2007-01-03,강원영서,0
2007-01-04,강원영서,0
2007-01-05,강원영서,0
2007-01-06,강원영서,4.7
2007-01-07,강원영서,0
2007-01-08,강원영서,0
2007-01-09,강원영서,0
2007-01-10,강원영서,0
2007-01-11,강원영서,0
2007-01-12,강원영서,0
2007-01-13,강원영서,0
2007-01-14,강원영서,0
2007-01-15,강원영서,0
2007-01-16,강원영서,0
2007-01-17,강원영서,0
2007-01-18,강원영서,0
2007-01-19,강원영서,0
2007-01-20,강원영서,0
2007-01-21,강원영서,0
2007-01-22,강원영서,0.5
2007-01-23,강원영서,0
2007-01-24,강원영서,0
2007-01-25,강원영서,0
2007-01-26,강원영서,0
2007-01-27,강원영서,0
2007-01-28,강원영서,0.1
2007-01-29,강원영서,0
2007-01-30,강원영서,1.5
2007-01-31,강원영서,0
2007-02-01,강원영서,0
2007-02-02,강원영서,0
2007-02-03,강원영서,0.7
2007-02-04,강원영서,0
2007-02-05,강원영서,0
2007-02-06,강원영서,0
2007-02-07,강원영서,0
2007-02-08,강원영서,0.9
2007-02-09,강원영서,0.2
2007-02-10,강원영서,1.4
2007-02-11,강원영서,0
2007-02-12,강원영서,0
2007-02-13,강원영서,11.9
2007-02-14,강원영서,2.1
2007-02-15,강원영서,0
2007-02-16,강원영서,0
2007-02-17,강원영서,0
2007-02-18,강원영서,0
2007-02-19,강원영서,0
2007-02-20,강원영서,0
2007-02-21,강원영서,0
2007-02-22,강원영서,0
2007-02-23,강원영서,0
2007-02-24,강원영서,0
2007-02-25,강원영서,0
2007-02-26,강원영서,0
2007-02-27,강원영서,0
2007-02-28,강원영서,0
2007-03-01,강원영서,0
2007-03-02,강원영서,17
2007-03-03,강원영서,0.3
2007-03-04,강원영서,29.6
2007-03-05,강원영서,4.4
2007-03-06,강원영서,0
2007-03-07,강원영서,0.3
2007-03-08,강원영서,0.6
2007-03-09,강원영서,0
2007-03-10,강원영서,3.1
2007-03-11,강원영서,0
2007-03-12,강원영서,0
2007-03-13,강원영서,0
2007-03-14,강원영서,0
2007-03-15,강원영서,0
2007-03-16,강원영서,0
2007-03-17,강원영서,0.5
2007-03-18,강원영서,0
2007-03-19,강원영서,0
