날짜,지점,강수량(mm)
2011-08-20,충남,9.2
2011-08-21,충남,0
2011-08-22,충남,0
2011-08-23,충남,0
2011-08-24,충남,1.5
2011-08-25,충남,0.7
2011-08-26,충남,0.3
2011-08-27,충남,0.2
2011-08-28,충남,0
2011-08-29,충남,0
2011-08-30,충남,0.2
2011-08-31,충남,0
2011-09-01,충남,0
2011-09-02,충남,0
2011-09-03,충남,0
2011-09-04,충남,0
2011-09-05,충남,0
2011-09-06,충남,0
2011-09-07,충남,0
2011-09-08,충남,0.3
2011-09-09,충남,1.7
2011-09-10,충남,9.8
2011-09-11,충남,47.2
2011-09-12,충남,1.9
2011-09-13,충남,0
2011-09-14,충남,0
2011-09-15,충남,0
2011-09-16,충남,0
2011-09-17,충남,9.6
2011-09-18,충남,0.4
2011-09-19,충남,0.3
2011-09-20,충남,0
2011-09-21,충남,0
2011-09-22,충남,0
2011-09-23,충남,0
2011-09-24,충남,0
2011-09-25,충남,0
2011-09-26,충남,0
2011-09-27,충남,0
2011-09-28,충남,0
2011-09-29,충남,20.1
2011-09-30,충남,0
2011-10-01,충남,0
2011-10-02,충남,0
2011-10-03,충남,0
2011-10-04,충남,0
2011-10-05,충남,0
2011-10-06,충남,0
2011-10-07,충남,0
2011-10-08,충남,0
2011-10-09,충남,0
2011-10-10,충남,0
2011-10-11,충남,0
2011-10-12,충남,0
2011-10-13,충남,0
2011-10-14,충남,6.4
2011-10-15,충남,5.8
2011-10-16,충남,0.8
2011-10-17,충남,0
2011-10-18,충남,0
2011-10-19,충남,0
2011-10-20,충남,0
2011-10-21,충남,1.1
2011-10-22,충남,9.6
2011-10-23,충남,0
2011-10-24,충남,0.6
2011-10-25,충남,0
2011-10-26,충남,0
2011-10-27,충남,0
2011-10-28,충남,0
2011-10-29,충남,3.1
2011-10-30,충남,0
2011-10-31,충남,0
2011-11-01,충남,0
2011-11-02,충남,0
2011-11-03,충남,0
2011-11-04,충남,3.4
2011-11-05,충남,8.6
2011-11-06,충남,4.2
2011-11-07,충남,0
2011-11-08,충남,0.1
2011-11-09,충남,0.3
2011-11-10,충남,0.3
2011-11-11,충남,2.6
2011-11-12,충남,0
2011-11-13,충남,0
2011-11-14,충남,0
2011-11-15,충남,0
2011-11-16,충남,0
2011-11-17,충남,1.1
2011-11-18,충남,8.5
2011-11-19,충남,0.9
2011-11-20,충남,0
2011-11-21,충남,0
2011-11-22,충남,0.1
2011-11-23,충남,6.7
2011-11-24,충남,0
2011-11-25,충남,0
2011-11-26,충남,0
2011-11-27,충남,0
2011-11-28,충남,0
2011-11-29,충남,0.1
2011-11-30,충남,34.2
2011-12-01,충남,0.2
2011-12-02,충남,0.2
2011-12-03,충남,3.2
2011-12-04,충남,0
2011-12-05,충남,0
2011-12-06,충남,0
2011-12-07,충남,0
2011-12-08,충남,0
2011-12-09,충남,1
2011-12-10,충남,1.5
2011-12-11,충남,0
2011-12-12,충남,0
2011-12-13,충남,0
2011-12-14,충남,0.2
2011-12-15,충남,0.1
2011-12-16,충남,0.8
2011-12-17,충남,0
2011-12-18,충남,0
2011-12-19,충남,0
2011-12-20,충남,0
2011-12-21,충남,0.3
2011-12-22,충남,0.2
2011-12-23,충남,0.3
2011-12-24,충남,1.8
2011-12-25,충남,0
2011-12-26,충남,0
2011-12-27,충남,0
2011-12-28,충남,0.1
2011-12-29,충남,0.3
2011-12-30,충남,0
2011-12-31,충남,0
2002-01-01,경북,0.6
2002-01-02,경북,0
2002-01-03,경북,0
2002-01-04,경북,0
2002-01-05,경북,0
2002-01-06,경북,0
2002-01-07,경북,1.9
2002-01-08,경북,0
2002-01-09,경북,0
2002-01-10,경북,0
2002-01-11,경북,0
2002-01-12,경북,0
2002-01-13,경북,0.9
2002-01-14,경북,1.8
2002-01-15,경북,21.8
2002-01-16,경북,24.1
2002-01-17,경북,5.6
2002-01-18,경북,1.3
2002-01-19,경북,1.2
2002-01-20,경북,0.1
2002-01-21,경북,0.1
2002-01-22,경북,0
2002-01-23,경북,0
2002-01-24,경북,0
2002-01-25,경북,0
2002-01-26,경북,16.6
2002-01-27,경북,0.4
2002-01-28,경북,0
2002-01-29,경북,0
2002-01-30,경북,0.1
2002-01-31,경북,0
2002-02-01,경북,0
2002-02-02,경북,0
2002-02-03,경북,0
2002-02-04,경북,0
2002-02-05,경북,0
2002-02-06,경북,0
2002-02-07,경북,0
2002-02-08,경북,0
2002-02-09,경북,0
2002-02-10,경북,0
2002-02-11,경북,0.5
2002-02-12,경북,0
2002-02-13,경북,0
2002-02-14,경북,0
2002-02-15,경북,0
2002-02-16,경북,0
2002-02-17,경북,0
2002-02-18,경북,0
2002-02-19,경북,0
2002-02-20,경북,0
2002-02-21,경북,0.6
2002-02-22,경북,0
2002-02-23,경북,0
2002-02-24,경북,0
2002-02-25,경북,0
2002-02-26,경북,0
2002-02-27,경북,0.1
2002-02-28,경북,0
2002-03-01,경북,0
2002-03-02,경북,1
2002-03-03,경북,0.1
2002-03-04,경북,0
2002-03-05,경북,5.1
2002-03-06,경북,0.6
2002-03-07,경북,0
2002-03-08,경북,0
2002-03-09,경북,0
2002-03-10,경북,1.5
2002-03-11,경북,0
2002-03-12,경북,0
2002-03-13,경북,0
2002-03-14,경북,14.1
2002-03-15,경북,0.4
2002-03-16,경북,0
2002-03-17,경북,0
2002-03-18,경북,0
2002-03-19,경북,0
2002-03-20,경북,0
2002-03-21,경북,9.6
2002-03-22,경북,0.9
2002-03-23,경북,0
2002-03-24,경북,0
2002-03-25,경북,0
2002-03-26,경북,0
2002-03-27,경북,0
2002-03-28,경북,0
2002-03-29,경북,8.3
2002-03-30,경북,0.2
2002-03-31,경북,0
2002-04-01,경북,0
2002-04-02,경북,0
2002-04-03,경북,0
2002-04-04,경북,0
2002-04-05,경북,0.1
2002-04-06,경북,15.9
2002-04-07,경북,0
2002-04-08,경북,0
2002-04-09,경북,0
2002-04-10,경북,0
2002-04-11,경북,0
2002-04-12,경북,0.2
2002-04-13,경북,0
2002-04-14,경북,0
2002-04-15,경북,0.3
2002-04-16,경북,45.6
2002-04-17,경북,0
2002-04-18,경북,0
2002-04-19,경북,0
2002-04-20,경북,0
2002-04-21,경북,0.2
2002-04-22,경북,0
2002-04-23,경북,8.6
2002-04-24,경북,0
2002-04-25,경북,0
2002-04-26,경북,0
2002-04-27,경북,0
2002-04-28,경북,0
2002-04-29,경북,3.3
2002-04-30,경북,49.4
2002-05-01,경북,3.6
2002-05-02,경북,0
2002-05-03,경북,21.7
2002-05-04,경북,0.2
2002-05-05,경북,0
2002-05-06,경북,8.9
2002-05-07,경북,56.7
2002-05-08,경북,0.1
2002-05-09,경북,0
2002-05-10,경북,0.1
2002-05-11,경북,0
2002-05-12,경북,0
2002-05-13,경북,0
2002-05-14,경북,0
2002-05-15,경북,9.6
2002-05-16,경북,2.8
2002-05-17,경북,0.6
2002-05-18,경북,7.9
2002-05-19,경북,1.8
2002-05-20,경북,0
2002-05-21,경북,0
2002-05-22,경북,0.1
2002-05-23,경북,0
2002-05-24,경북,0
2002-05-25,경북,0.1
2002-05-26,경북,2.3
2002-05-27,경북,0
2002-05-28,경북,0
2002-05-29,경북,0
2002-05-30,경북,0.1
2002-05-31,경북,0
2002-06-01,경북,0.1
2002-06-02,경북,0
2002-06-03,경북,0
2002-06-04,경북,0
2002-06-05,경북,0
2002-06-06,경북,0
2002-06-07,경북,0
2002-06-08,경북,0
2002-06-09,경북,0
2002-06-10,경북,3.1
2002-06-11,경북,8.1
2002-06-12,경북,1.7
2002-06-13,경북,0
2002-06-14,경북,0
2002-06-15,경북,1.4
2002-06-16,경북,0.1
2002-06-17,경북,0
2002-06-18,경북,0
2002-06-19,경북,0
2002-06-20,경북,2.2
2002-06-21,경북,0
2002-06-22,경북,0
2002-06-23,경북,3.6
2002-06-24,경북,9.6
2002-06-25,경북,0.1
2002-06-26,경북,0
2002-06-27,경북,0
2002-06-28,경북,0
2002-06-29,경북,0
2002-06-30,경북,1.1
2002-07-01,경북,0.4
2002-07-02,경북,1.1
2002-07-03,경북,0
2002-07-04,경북,0
2002-07-05,경북,71.6
2002-07-06,경북,9.5
2002-07-07,경북,0.2
2002-07-08,경북,7.8
2002-07-09,경북,9.6
2002-07-10,경북,0.1
2002-07-11,경북,0
2002-07-12,경북,0
2002-07-13,경북,3.2
2002-07-14,경북,12.6
2002-07-15,경북,1
2002-07-16,경북,1.1
2002-07-17,경북,2.2
2002-07-18,경북,0.6
2002-07-19,경북,39.3
2002-07-20,경북,0.2
2002-07-21,경북,13.3
2002-07-22,경북,11.9
2002-07-23,경북,0.9
2002-07-24,경북,0
2002-07-25,경북,0
2002-07-26,경북,0.1
2002-07-27,경북,0
2002-07-28,경북,0
2002-07-29,경북,0
2002-07-30,경북,0
2002-07-31,경북,0
2002-08-01,경북,0
2002-08-02,경북,0
2002-08-03,경북,0
2002-08-04,경북,1.3
2002-08-05,경북,1.5
2002-08-06,경북,60.3
2002-08-07,경북,100.9
2002-08-08,경북,52.6
2002-08-09,경북,47.9
2002-08-10,경북,35.5
2002-08-11,경북,24.2
2002-08-12,경북,30.9
2002-08-13,경북,20.8
2002-08-14,경북,20
2002-08-15,경북,36.1
2002-08-16,경북,4.3
2002-08-17,경북,0.1
2002-08-18,경북,0
2002-08-19,경북,0
2002-08-20,경북,0
2002-08-21,경북,0
2002-08-22,경북,0.4
2002-08-23,경북,2.1
2002-08-24,경북,0
2002-08-25,경북,0
2002-08-26,경북,0.6
2002-08-27,경북,4.5
2002-08-28,경북,8.2
2002-08-29,경북,1.1
2002-08-30,경북,6.3
2002-08-31,경북,124.7
2002-09-01,경북,5.2
2002-09-02,경북,0
2002-09-03,경북,0
2002-09-04,경북,0
2002-09-05,경북,2.1
2002-09-06,경북,11.9
2002-09-07,경북,0
2002-09-08,경북,0
2002-09-09,경북,0
2002-09-10,경북,0
2002-09-11,경북,0
2002-09-12,경북,0.4
2002-09-13,경북,2.3
2002-09-14,경북,0.1
2002-09-15,경북,16.9
2002-09-16,경북,32.8
2002-09-17,경북,0.2
2002-09-18,경북,0
2002-09-19,경북,0
2002-09-20,경북,0
2002-09-21,경북,1.6
2002-09-22,경북,1.3
2002-09-23,경북,0
2002-09-24,경북,0
2002-09-25,경북,0
2002-09-26,경북,0
2002-09-27,경북,0
2002-09-28,경북,14.6
2002-09-29,경북,10.7
2002-09-30,경북,0.2
2002-10-01,경북,0.6
2002-10-02,경북,0.1
2002-10-03,경북,0
2002-10-04,경북,0
2002-10-05,경북,5.4
2002-10-06,경북,14.6
2002-10-07,경북,0.1
2002-10-08,경북,0
2002-10-09,경북,0
2002-10-10,경북,0
2002-10-11,경북,0
2002-10-12,경북,0
2002-10-13,경북,0
2002-10-14,경북,0
2002-10-15,경북,1.9
2002-10-16,경북,0
2002-10-17,경북,0
2002-10-18,경북,5.1
2002-10-19,경북,10.6
2002-10-20,경북,7.1
2002-10-21,경북,0.8
2002-10-22,경북,0
2002-10-23,경북,0
2002-10-24,경북,0
2002-10-25,경북,0
2002-10-26,경북,0.8
2002-10-27,경북,0.1
2002-10-28,경북,0
2002-10-29,경북,0
2002-10-30,경북,0
2002-10-31,경북,0
2002-11-01,경북,0
2002-11-02,경북,0
2002-11-03,경북,0.3
2002-11-04,경북,0
2002-11-05,경북,0
2002-11-06,경북,0
2002-11-07,경북,3.6
2002-11-08,경북,0.1
2002-11-09,경북,0
2002-11-10,경북,0
2002-11-11,경북,0
2002-11-12,경북,0
2002-11-13,경북,0
2002-11-14,경북,0.1
2002-11-15,경북,0
2002-11-16,경북,0
2002-11-17,경북,0.2
2002-11-18,경북,0
2002-11-19,경북,0
2002-11-20,경북,0
2002-11-21,경북,0.3
2002-11-22,경북,0.1
2002-11-23,경북,0
2002-11-24,경북,0
2002-11-25,경북,0.1
2002-11-26,경북,0.1
2002-11-27,경북,0
2002-11-28,경북,0
2002-11-29,경북,0.3
2002-11-30,경북,0.1
2002-12-01,경북,0
2002-12-02,경북,0.2
2002-12-03,경북,7.6
2002-12-04,경북,12.2
2002-12-05,경북,2.2
2002-12-06,경북,1.5
2002-12-07,경북,3.6
2002-12-08,경북,8.7
2002-12-09,경북,0
2002-12-10,경북,0
2002-12-11,경북,0
2002-12-12,경북,0
2002-12-13,경북,0
2002-12-14,경북,0
2002-12-15,경북,0.1
2002-12-16,경북,4.3
2002-12-17,경북,0
2002-12-18,경북,0
2002-12-19,경북,0
2002-12-20,경북,0
2002-12-21,경북,0.5
2002-12-22,경북,1.9
2002-12-23,경북,1.5
2002-12-24,경북,0.8
2002-12-25,경북,0.9
2002-12-26,경북,0
2002-12-27,경북,0
2002-12-28,경북,0
2002-12-29,경북,0
2002-12-30,경북,0
2002-12-31,경북,0
2003-01-01,경북,0
2003-01-02,경북,0
2003-01-03,경북,0.3
2003-01-04,경북,0.1
2003-01-05,경북,0
2003-01-06,경북,0
2003-01-07,경북,0
2003-01-08,경북,0
2003-01-09,경북,0
2003-01-10,경북,0
2003-01-11,경북,0
2003-01-12,경북,0
2003-01-13,경북,0
2003-01-14,경북,1.9
2003-01-15,경북,0
2003-01-16,경북,0
2003-01-17,경북,0.4
2003-01-18,경북,0.3
2003-01-19,경북,0
2003-01-20,경북,0
2003-01-21,경북,0
2003-01-22,경북,4.5
2003-01-23,경북,4.4
2003-01-24,경북,0
2003-01-25,경북,0
2003-01-26,경북,9.6
2003-01-27,경북,5.7
2003-01-28,경북,0.1
2003-01-29,경북,0
2003-01-30,경북,0
2003-01-31,경북,0
2003-02-01,경북,0
2003-02-02,경북,0
2003-02-03,경북,0.1
2003-02-04,경북,0
2003-02-05,경북,0.2
2003-02-06,경북,0
2003-02-07,경북,0
2003-02-08,경북,15.4
2003-02-09,경북,0
2003-02-10,경북,0.4
2003-02-11,경북,1.9
2003-02-12,경북,0
2003-02-13,경북,0
2003-02-14,경북,0
2003-02-15,경북,0
2003-02-16,경북,0
2003-02-17,경북,0
2003-02-18,경북,0
2003-02-19,경북,1.1
2003-02-20,경북,0.1
2003-02-21,경북,0.2
2003-02-22,경북,21.9
2003-02-23,경북,2.1
2003-02-24,경북,3.5
2003-02-25,경북,0
2003-02-26,경북,0
2003-02-27,경북,0.3
2003-02-28,경북,0
2003-03-01,경북,7.2
2003-03-02,경북,0.1
2003-03-03,경북,2.2
2003-03-04,경북,0
2003-03-05,경북,0
2003-03-06,경북,16.2
2003-03-07,경북,2.7
2003-03-08,경북,0.3
2003-03-09,경북,0.1
2003-03-10,경북,0
2003-03-11,경북,0
2003-03-12,경북,0
2003-03-13,경북,0
2003-03-14,경북,0
2003-03-15,경북,0.5
2003-03-16,경북,11.3
2003-03-17,경북,1.4
2003-03-18,경북,0
2003-03-19,경북,0
2003-03-20,경북,0
2003-03-21,경북,0
2003-03-22,경북,0
2003-03-23,경북,0
2003-03-24,경북,0
2003-03-25,경북,0
2003-03-26,경북,0
2003-03-27,경북,5.1
2003-03-28,경북,0
2003-03-29,경북,0
2003-03-30,경북,0
2003-03-31,경북,0
2003-04-01,경북,0
2003-04-02,경북,0
2003-04-03,경북,0
2003-04-04,경북,0
2003-04-05,경북,0
2003-04-06,경북,0
2003-04-07,경북,5.8
2003-04-08,경북,14.3
2003-04-09,경북,1.6
2003-04-10,경북,0
2003-04-11,경북,4.9
2003-04-12,경북,0
2003-04-13,경북,0
2003-04-14,경북,0
2003-04-15,경북,0
2003-04-16,경북,0
2003-04-17,경북,0
2003-04-18,경북,14.1
2003-04-19,경북,12.1
2003-04-20,경북,11.2
2003-04-21,경북,0
2003-04-22,경북,0.3
2003-04-23,경북,20.6
2003-04-24,경북,0.9
2003-04-25,경북,53.7
2003-04-26,경북,0.3
2003-04-27,경북,0
2003-04-28,경북,0
2003-04-29,경북,33.1
2003-04-30,경북,0.1
2003-05-01,경북,0
2003-05-02,경북,0
2003-05-03,경북,0
2003-05-04,경북,0
2003-05-05,경북,0
2003-05-06,경북,10.3
2003-05-07,경북,41.5
2003-05-08,경북,5.8
2003-05-09,경북,0
2003-05-10,경북,0
2003-05-11,경북,0
2003-05-12,경북,0
2003-05-13,경북,0
2003-05-14,경북,2.6
2003-05-15,경북,0.8
2003-05-16,경북,0
2003-05-17,경북,0
2003-05-18,경북,0
2003-05-19,경북,0
2003-05-20,경북,0
2003-05-21,경북,0
2003-05-22,경북,0.3
2003-05-23,경북,1.1
2003-05-24,경북,2.9
2003-05-25,경북,48.9
2003-05-26,경북,5.8
2003-05-27,경북,0
2003-05-28,경북,0
2003-05-29,경북,3.3
2003-05-30,경북,78.9
2003-05-31,경북,0.5
2003-06-01,경북,0
2003-06-02,경북,0
2003-06-03,경북,0
2003-06-04,경북,0
2003-06-05,경북,0
2003-06-06,경북,0.3
2003-06-07,경북,0.1
2003-06-08,경북,0
2003-06-09,경북,0
2003-06-10,경북,0
2003-06-11,경북,6.5
2003-06-12,경북,24.9
2003-06-13,경북,0
2003-06-14,경북,3.9
2003-06-15,경북,1.7
2003-06-16,경북,0.3
2003-06-17,경북,0
2003-06-18,경북,0
2003-06-19,경북,52.1
2003-06-20,경북,0
2003-06-21,경북,0
2003-06-22,경북,0
2003-06-23,경북,27.7
2003-06-24,경북,0.4
2003-06-25,경북,0.9
2003-06-26,경북,0
2003-06-27,경북,73.6
2003-06-28,경북,1.6
2003-06-29,경북,0
2003-06-30,경북,0
2003-07-01,경북,4.2
2003-07-02,경북,0.1
2003-07-03,경북,62.7
2003-07-04,경북,0.8
2003-07-05,경북,11.3
2003-07-06,경북,35.1
2003-07-07,경북,1.1
2003-07-08,경북,0.1
2003-07-09,경북,60.7
2003-07-10,경북,38.3
2003-07-11,경북,21.4
2003-07-12,경북,3.5
2003-07-13,경북,49.1
2003-07-14,경북,0
2003-07-15,경북,0
2003-07-16,경북,0
2003-07-17,경북,1.2
2003-07-18,경북,54.9
2003-07-19,경북,0.1
2003-07-20,경북,8.1
2003-07-21,경북,0
2003-07-22,경북,26.7
2003-07-23,경북,21
2003-07-24,경북,1.6
2003-07-25,경북,39.4
2003-07-26,경북,0
2003-07-27,경북,0.3
2003-07-28,경북,6.6
2003-07-29,경북,27.5
2003-07-30,경북,0
2003-07-31,경북,0
2003-08-01,경북,0
2003-08-02,경북,0
2003-08-03,경북,1.2
2003-08-04,경북,10.2
2003-08-05,경북,0.2
2003-08-06,경북,3.4
2003-08-07,경북,12
2003-08-08,경북,0
2003-08-09,경북,0
2003-08-10,경북,0.8
2003-08-11,경북,14.3
2003-08-12,경북,0
2003-08-13,경북,0
2003-08-14,경북,1.2
2003-08-15,경북,0.2
2003-08-16,경북,1
2003-08-17,경북,3.8
2003-08-18,경북,62.7
2003-08-19,경북,62.6
2003-08-20,경북,8.7
2003-08-21,경북,19.4
2003-08-22,경북,0
2003-08-23,경북,0.1
2003-08-24,경북,6.3
2003-08-25,경북,16.5
2003-08-26,경북,0.6
2003-08-27,경북,28.2
2003-08-28,경북,0.7
2003-08-29,경북,0.3
2003-08-30,경북,18.3
2003-08-31,경북,17.2
2003-09-01,경북,0.6
2003-09-02,경북,13.2
2003-09-03,경북,6.4
2003-09-04,경북,0
2003-09-05,경북,4.3
2003-09-06,경북,1.1
2003-09-07,경북,9.3
2003-09-08,경북,7.9
2003-09-09,경북,42.6
2003-09-10,경북,0.1
2003-09-11,경북,4.1
2003-09-12,경북,139.8
2003-09-13,경북,13.8
2003-09-14,경북,0
2003-09-15,경북,0
2003-09-16,경북,0
2003-09-17,경북,0
2003-09-18,경북,5.6
2003-09-19,경북,8.1
2003-09-20,경북,0.6
2003-09-21,경북,0.1
2003-09-22,경북,0
2003-09-23,경북,0
2003-09-24,경북,0.1
2003-09-25,경북,0.2
2003-09-26,경북,0
2003-09-27,경북,0
2003-09-28,경북,0
2003-09-29,경북,1.3
2003-09-30,경북,0
2003-10-01,경북,0.1
2003-10-02,경북,0
2003-10-03,경북,0
2003-10-04,경북,0
2003-10-05,경북,0
2003-10-06,경북,0
2003-10-07,경북,0
2003-10-08,경북,0
2003-10-09,경북,0
2003-10-10,경북,0
2003-10-11,경북,0
2003-10-12,경북,2.2
2003-10-13,경북,10.8
2003-10-14,경북,0.4
2003-10-15,경북,0
2003-10-16,경북,0
2003-10-17,경북,0
2003-10-18,경북,0
2003-10-19,경북,0
2003-10-20,경북,0
2003-10-21,경북,0
2003-10-22,경북,0
2003-10-23,경북,0
2003-10-24,경북,0
2003-10-25,경북,0
2003-10-26,경북,0
2003-10-27,경북,0
2003-10-28,경북,5.4
2003-10-29,경북,0
2003-10-30,경북,0
2003-10-31,경북,0
2003-11-01,경북,0
2003-11-02,경북,0
2003-11-03,경북,0
2003-11-04,경북,0
2003-11-05,경북,0
2003-11-06,경북,0
2003-11-07,경북,0
2003-11-08,경북,17.2
2003-11-09,경북,5.8
2003-11-10,경북,2.8
2003-11-11,경북,25.1
2003-11-12,경북,11.1
2003-11-13,경북,1.6
2003-11-14,경북,0
2003-11-15,경북,0.3
2003-11-16,경북,0
2003-11-17,경북,0
2003-11-18,경북,0
2003-11-19,경북,1.5
2003-11-20,경북,1.7
2003-11-21,경북,0
2003-11-22,경북,0
2003-11-23,경북,0
2003-11-24,경북,0
2003-11-25,경북,0.4
2003-11-26,경북,0.9
2003-11-27,경북,11.9
2003-11-28,경북,18.9
2003-11-29,경북,0.4
2003-11-30,경북,0.1
2003-12-01,경북,0
2003-12-02,경북,0
2003-12-03,경북,0
2003-12-04,경북,0
2003-12-05,경북,2.1
2003-12-06,경북,9.1
2003-12-07,경북,0
2003-12-08,경북,0.2
2003-12-09,경북,0
2003-12-10,경북,0
2003-12-11,경북,0.9
2003-12-12,경북,0
2003-12-13,경북,0
2003-12-14,경북,0
2003-12-15,경북,0
2003-12-16,경북,0
2003-12-17,경북,0.5
2003-12-18,경북,0
2003-12-19,경북,0
2003-12-20,경북,0
2003-12-21,경북,0
2003-12-22,경북,0
2003-12-23,경북,0
2003-12-24,경북,0
2003-12-25,경북,0
2003-12-26,경북,0
2003-12-27,경북,0
2003-12-28,경북,0
2003-12-29,경북,0
2003-12-30,경북,0
2003-12-31,경북,0
2004-01-01,경북,0
2004-01-02,경북,0.1
2004-01-03,경북,0
2004-01-04,경북,0
2004-01-05,경북,0
2004-01-06,경북,0
2004-01-07,경북,0
2004-01-08,경북,0
2004-01-09,경북,0
2004-01-10,경북,0
2004-01-11,경북,0
2004-01-12,경북,0.6
2004-01-13,경북,0.2
2004-01-14,경북,0
2004-01-15,경북,0
2004-01-16,경북,7.1
2004-01-17,경북,4.5
2004-01-18,경북,0.5
2004-01-19,경북,0.1
2004-01-20,경북,0
2004-01-21,경북,0
2004-01-22,경북,0
2004-01-23,경북,0
2004-01-24,경북,0
2004-01-25,경북,0
2004-01-26,경북,0
2004-01-27,경북,0
2004-01-28,경북,0
2004-01-29,경북,0
2004-01-30,경북,0
2004-01-31,경북,0
2004-02-01,경북,0
2004-02-02,경북,0
2004-02-03,경북,0
2004-02-04,경북,1.1
2004-02-05,경북,0.6
2004-02-06,경북,0.5
2004-02-07,경북,0.4
2004-02-08,경북,0
2004-02-09,경북,0.1
2004-02-10,경북,0
2004-02-11,경북,0
2004-02-12,경북,0
2004-02-13,경북,0
2004-02-14,경북,1.3
2004-02-15,경북,0
2004-02-16,경북,0
2004-02-17,경북,0
2004-02-18,경북,0
2004-02-19,경북,0
2004-02-20,경북,0
2004-02-21,경북,1.7
2004-02-22,경북,14.1
2004-02-23,경북,0
2004-02-24,경북,0
2004-02-25,경북,0
2004-02-26,경북,0
2004-02-27,경북,0
2004-02-28,경북,1.7
2004-02-29,경북,0.2
2004-03-01,경북,0
2004-03-02,경북,0
2004-03-03,경북,0.2
2004-03-04,경북,0
2004-03-05,경북,15.1
2004-03-06,경북,0.2
2004-03-07,경북,0
2004-03-08,경북,0
2004-03-09,경북,0
2004-03-10,경북,0
2004-03-11,경북,0
2004-03-12,경북,0
2004-03-13,경북,0
2004-03-14,경북,0
2004-03-15,경북,0
2004-03-16,경북,0
2004-03-17,경북,4.5
2004-03-18,경북,0
2004-03-19,경북,0
2004-03-20,경북,0
2004-03-21,경북,0
2004-03-22,경북,2.1
2004-03-23,경북,0
2004-03-24,경북,0
2004-03-25,경북,0
2004-03-26,경북,0
2004-03-27,경북,0
2004-03-28,경북,0
2004-03-29,경북,0.3
2004-03-30,경북,0.9
2004-03-31,경북,0
2004-04-01,경북,16.2
2004-04-02,경북,2.3
2004-04-03,경북,0
2004-04-04,경북,0
2004-04-05,경북,0
2004-04-06,경북,0.1
2004-04-07,경북,0.6
2004-04-08,경북,0
2004-04-09,경북,0
2004-04-10,경북,0
2004-04-11,경북,0
2004-04-12,경북,0
2004-04-13,경북,0
2004-04-14,경북,0
2004-04-15,경북,0
2004-04-16,경북,0
2004-04-17,경북,0
2004-04-18,경북,9.9
2004-04-19,경북,7.7
2004-04-20,경북,0
2004-04-21,경북,0
2004-04-22,경북,8.7
2004-04-23,경북,0
2004-04-24,경북,0
2004-04-25,경북,0
2004-04-26,경북,38.5
2004-04-27,경북,11.6
2004-04-28,경북,0
2004-04-29,경북,0
2004-04-30,경북,0
2004-05-01,경북,0
2004-05-02,경북,3.1
2004-05-03,경북,3.8
2004-05-04,경북,3.6
2004-05-05,경북,0
2004-05-06,경북,0
2004-05-07,경북,0
2004-05-08,경북,2.1
2004-05-09,경북,39.6
2004-05-10,경북,3.7
2004-05-11,경북,0
2004-05-12,경북,10.4
2004-05-13,경북,1.1
2004-05-14,경북,0
2004-05-15,경북,3.5
2004-05-16,경북,0
2004-05-17,경북,0
2004-05-18,경북,0
2004-05-19,경북,0
2004-05-20,경북,4.1
2004-05-21,경북,1.3
2004-05-22,경북,0
2004-05-23,경북,0
2004-05-24,경북,0
2004-05-25,경북,0
2004-05-26,경북,0
2004-05-27,경북,0
2004-05-28,경북,5.9
2004-05-29,경북,1.3
2004-05-30,경북,1.2
2004-05-31,경북,0.7
2004-06-01,경북,0
2004-06-02,경북,0
2004-06-03,경북,0
2004-06-04,경북,0
2004-06-05,경북,0
2004-06-06,경북,0
2004-06-07,경북,2.9
2004-06-08,경북,0.5
2004-06-09,경북,0
2004-06-10,경북,0
2004-06-11,경북,0
2004-06-12,경북,0
2004-06-13,경북,0
2004-06-14,경북,0
2004-06-15,경북,0
2004-06-16,경북,0
2004-06-17,경북,32.1
2004-06-18,경북,0.6
2004-06-19,경북,79.9
2004-06-20,경북,66.4
2004-06-21,경북,51.2
2004-06-22,경북,2.9
2004-06-23,경북,1.2
2004-06-24,경북,0.6
2004-06-25,경북,1.8
2004-06-26,경북,0
2004-06-27,경북,20.7
2004-06-28,경북,0.7
2004-06-29,경북,0
2004-06-30,경북,0
2004-07-01,경북,0
2004-07-02,경북,5.8
2004-07-03,경북,38.1
2004-07-04,경북,34.9
2004-07-05,경북,1.3
2004-07-06,경북,0
2004-07-07,경북,19
2004-07-08,경북,0.1
2004-07-09,경북,0
2004-07-10,경북,0
2004-07-11,경북,8
2004-07-12,경북,20.5
2004-07-13,경북,9.4
2004-07-14,경북,20.1
2004-07-15,경북,7.2
2004-07-16,경북,27.7
2004-07-17,경북,34
2004-07-18,경북,0.1
2004-07-19,경북,0
2004-07-20,경북,0
2004-07-21,경북,0
2004-07-22,경북,0
2004-07-23,경북,0
2004-07-24,경북,0
2004-07-25,경북,0
2004-07-26,경북,2.8
2004-07-27,경북,0
2004-07-28,경북,0
2004-07-29,경북,0
2004-07-30,경북,0.4
2004-07-31,경북,0
2004-08-01,경북,8.9
2004-08-02,경북,0.3
2004-08-03,경북,2.2
2004-08-04,경북,12.8
2004-08-05,경북,0.7
2004-08-06,경북,0.3
2004-08-07,경북,0
2004-08-08,경북,0.1
2004-08-09,경북,0.5
2004-08-10,경북,4.8
2004-08-11,경북,0
2004-08-12,경북,0
2004-08-13,경북,0
