"지역번호,지역명,일시,평균풍속(m"/"s),최대풍속(m"/"s),최대풍속지점,최대순간풍속(m"/"s),최대순간풍속지점"
7,경남,2022-09-13,1.8,6.3,"양산시",13.6,부산
7,경남,2022-09-12,1.1,4.5,통영,7.8,부산
7,경남,2022-09-11,1.2,5.7,통영,9.6,부산
7,경남,2022-09-10,1.6,5.4,부산,11.3,부산
7,경남,2022-09-09,1.4,5.3,통영,11.2,부산
7,경남,2022-09-08,1.3,4.8,통영,10.2,"양산시"
7,경남,2022-09-07,1.2,4.8,"김해시",8.7,"북창원"
7,경남,2022-09-06,3.5,16.2,부산,28.5,부산
7,경남,2022-09-05,1.6,9.4,"북창원",18,"북창원,양산시"
7,경남,2022-09-04,1.2,4.3,"통영,양산시,산청",8.3,"양산시"
7,경남,2022-09-03,1.5,5.2,"양산시",12.9,"양산시"
7,경남,2022-09-02,1.4,6.1,통영,13.7,"양산시"
7,경남,2022-09-01,1.1,4.6,통영,7.8,부산
7,경남,2022-08-31,0.9,4.5,"양산시",8.3,"양산시"
7,경남,2022-08-30,0.9,4.6,"통영,양산시",10.5,"양산시"
7,경남,2022-08-29,1.2,5.1,통영,8.4,부산
7,경남,2022-08-28,1.4,4.6,통영,10.2,"양산시"
7,경남,2022-08-27,1.2,5.4,"함양군",8.9,부산
7,경남,2022-08-26,1.4,5.2,부산,10.1,부산
7,경남,2022-08-25,1.1,5.5,부산,8.8,부산
7,경남,2022-08-24,1.5,6.1,"양산시",14,"양산시"
7,경남,2022-08-23,0.9,6,부산,8.5,부산
7,경남,2022-08-22,1.2,4.9,부산,6.8,부산
7,경남,2022-08-21,1.4,4.4,"양산시",10.1,부산
7,경남,2022-08-20,1.3,8,부산,14.9,부산
7,경남,2022-08-19,1.7,7.4,부산,13.8,부산
7,경남,2022-08-18,1.2,5.1,통영,7.8,"김해시"
7,경남,2022-08-17,0.9,4.3,통영,7.2,밀양
7,경남,2022-08-16,1.6,9.9,부산,17.6,"양산시"
7,경남,2022-08-15,2.8,9.8,통영,16.8,부산
7,경남,2022-08-14,1.8,7.8,부산,12.6,부산
7,경남,2022-08-13,1.2,7.6,"의령군",14.7,산청
7,경남,2022-08-12,1.3,5.7,부산,8.7,부산
7,경남,2022-08-11,1.6,7.7,부산,12.9,부산
7,경남,2022-08-10,2,7.9,부산,14.3,부산
7,경남,2022-08-09,2.3,7.6,통영,12.1,부산
7,경남,2022-08-08,2.3,8.3,부산,13.8,부산
7,경남,2022-08-07,1.9,8.8,부산,13.8,부산
7,경남,2022-08-06,1.5,6.4,부산,9.1,거제
7,경남,2022-08-05,1.5,7.2,부산,11.2,부산
7,경남,2022-08-04,1.7,6.5,부산,10.6,거제
7,경남,2022-08-03,1.7,7.2,부산,11.2,부산
7,경남,2022-08-02,2.8,10.5,부산,16.3,부산
7,경남,2022-08-01,3.3,11.1,통영,16.3,거제
7,경남,2022-07-31,2,7.3,통영,16.8,남해
7,경남,2022-07-30,1.6,4.3,"창원,북창원",10.7,"양산시"
7,경남,2022-07-29,1.5,4.7,"양산시",12,"북창원"
7,경남,2022-07-28,1.2,4.5,"양산시",8.8,"함양군"
7,경남,2022-07-27,1.4,4.2,부산,9,"양산시"
7,경남,2022-07-26,1.3,5.2,부산,10.6,거제
7,경남,2022-07-25,1.3,4.8,부산,7.6,"의령군"
7,경남,2022-07-24,1.8,8.9,통영,14.2,부산
7,경남,2022-07-23,1.2,4.8,산청,9,산청
7,경남,2022-07-22,1.8,6.1,산청,10.9,산청
7,경남,2022-07-21,2.3,12.3,통영,16.7,부산
7,경남,2022-07-20,1.2,5.5,부산,7.5,부산
7,경남,2022-07-19,1.5,5.6,통영,8,거제
7,경남,2022-07-18,1,6.8,통영,10.4,거제
7,경남,2022-07-17,1.5,6.8,부산,10.3,"의령군"
7,경남,2022-07-16,1.4,6,부산,9.1,산청
7,경남,2022-07-15,1.2,7.2,부산,9.6,부산
7,경남,2022-07-14,1.7,7.1,부산,10.5,부산
7,경남,2022-07-13,1.3,5.2,산청,10.2,산청
7,경남,2022-07-12,1.5,5,창원,8.9,"양산시"
7,경남,2022-07-11,0.8,3.4,울산,5.6,부산
7,경남,2022-07-10,1.4,5.6,창원,9.1,"창원,산청"
7,경남,2022-07-09,1.4,4.9,부산,7.9,부산
7,경남,2022-07-08,1.8,7.8,부산,11.5,부산
7,경남,2022-07-07,2.2,8.8,부산,13.1,부산
7,경남,2022-07-06,1.4,5.1,통영,7.3,산청
7,경남,2022-07-05,1.3,5.5,부산,9.6,"함양군"
7,경남,2022-07-04,1.1,4.2,부산,7.7,"의령군"
7,경남,2022-07-03,1.2,5.7,부산,8.5,부산
7,경남,2022-07-02,1.1,4.3,"통영,양산시",6.9,"북창원"
7,경남,2022-07-01,1.3,5.3,부산,8.1,산청
7,경남,2022-06-30,2.4,11.3,부산,18.5,부산
7,경남,2022-06-29,3.6,13.9,부산,21.8,부산
7,경남,2022-06-28,3.9,13.1,부산,21.2,부산
7,경남,2022-06-27,2.9,10.6,부산,15.9,부산
7,경남,2022-06-26,2.5,9.4,부산,14.1,부산
7,경남,2022-06-25,2.5,11.3,부산,17.9,부산
7,경남,2022-06-24,3.1,13.8,부산,21,부산
7,경남,2022-06-23,2.6,11.4,부산,17.3,부산
7,경남,2022-06-22,1.8,7.8,부산,11.8,거제
7,경남,2022-06-21,1.4,5.6,창원,7.9,창원
7,경남,2022-06-20,1.4,5.1,"김해시",8.3,부산
7,경남,2022-06-19,1.8,6.8,부산,10.3,부산
7,경남,2022-06-18,1.7,6.6,부산,12.1,거제
7,경남,2022-06-17,1.8,7.2,부산,10.5,부산
7,경남,2022-06-16,2.1,7.4,부산,11.7,부산
7,경남,2022-06-15,1.7,8.6,부산,12.5,부산
7,경남,2022-06-14,1.9,5.3,"양산시",13.4,"양산시"
7,경남,2022-06-13,1.8,5.1,"양산시",13.4,"양산시"
7,경남,2022-06-12,1.6,4.9,"양산시",10.2,부산
7,경남,2022-06-11,1.3,5.3,"양산시",10.8,"양산시"
7,경남,2022-06-10,1.1,4.3,부산,7.5,"김해시,산청"
7,경남,2022-06-09,1.4,4.9,부산,6.9,부산
7,경남,2022-06-08,1.4,4,울산,7.9,부산
7,경남,2022-06-07,1.5,4.5,부산,9.3,부산
7,경남,2022-06-06,1.7,6.8,부산,14.5,"양산시"
7,경남,2022-06-05,1.5,5.7,부산,11.8,부산
7,경남,2022-06-04,1.9,5,거제,10,거제
7,경남,2022-06-03,1.7,6.4,창원,10.3,"양산시"
7,경남,2022-06-02,1.8,7.6,부산,11.1,거제
7,경남,2022-06-01,1.7,5.6,부산,9.2,산청
7,경남,2022-05-31,2,6.9,"김해시,의령군",12.1,"북창원"
7,경남,2022-05-30,1.6,6.6,산청,10.3,산청
7,경남,2022-05-29,1.7,7.4,부산,10.8,부산
7,경남,2022-05-28,1.8,7.7,부산,11.3,부산
7,경남,2022-05-27,2.6,10,"의령군",17.6,"의령군"
7,경남,2022-05-26,2,6.5,부산,9.7,산청
7,경남,2022-05-25,1.7,7.3,부산,14.5,"함양군"
7,경남,2022-05-24,1.3,4.9,"의령군",10,"의령군"
7,경남,2022-05-23,1.4,5.7,"함양군",9.6,"양산시"
7,경남,2022-05-22,1.9,7.2,"함양군",13.2,"함양군"
7,경남,2022-05-21,1.6,6.8,남해,10.7,산청
7,경남,2022-05-20,1.4,6.8,부산,9.8,부산
7,경남,2022-05-19,1.6,6.9,부산,10.9,"함양군"
7,경남,2022-05-18,1.7,6.4,부산,11.6,거제
7,경남,2022-05-17,1.3,6.3,"김해시",10.1,"양산시"
7,경남,2022-05-16,1.6,7.7,부산,12.2,거제
7,경남,2022-05-15,1.8,5.8,부산,11.2,부산
7,경남,2022-05-14,2,8.1,산청,13.5,산청
7,경남,2022-05-13,1.1,5.5,"양산시",9.6,"양산시"
7,경남,2022-05-12,1.1,4.3,"창원,양산시",9.2,"양산시"
7,경남,2022-05-11,1.1,5,부산,7.3,"의령군"
7,경남,2022-05-10,1.7,4.6,"울산,함양군",10.9,"함양군"
7,경남,2022-05-09,1.7,6.4,"북창원",10.9,"북창원"
7,경남,2022-05-08,2,5,"양산시",10.7,"양산시"
7,경남,2022-05-07,1.8,7.4,부산,10.8,"산청,거제"
7,경남,2022-05-06,1.3,6.2,"김해시",9,"김해시"
7,경남,2022-05-05,1.6,6.3,부산,9.6,거제
7,경남,2022-05-04,1.8,7.8,부산,11.7,부산
7,경남,2022-05-03,1.7,8.2,부산,11.5,부산
7,경남,2022-05-02,2,8.1,통영,13.5,"함양군"
7,경남,2022-05-01,1.9,6.3,"의령군",13.4,"양산시"
7,경남,2022-04-30,1.5,6.3,산청,10.4,산청
7,경남,2022-04-29,2.3,6.6,"통영,양산시",15.2,"양산시"
7,경남,2022-04-28,1.7,6.3,부산,13.8,"양산시"
7,경남,2022-04-27,1.8,5.4,"부산,양산시",12.1,부산
7,경남,2022-04-26,1.2,7.1,통영,13.9,"김해시"
7,경남,2022-04-25,1.3,5.4,부산,9.8,거제
7,경남,2022-04-24,1.4,7,부산,11.3,거제
7,경남,2022-04-23,1.6,5.2,"김해시",10.5,"양산시"
7,경남,2022-04-22,2.3,11.9,부산,17.7,부산
7,경남,2022-04-21,0.9,5.1,부산,8,부산
7,경남,2022-04-20,1.6,7.1,부산,11.3,"의령군"
7,경남,2022-04-19,1.5,6.9,"김해시",12.2,산청
7,경남,2022-04-18,1.3,6.1,"함양군",9.5,"함양군"
7,경남,2022-04-17,1.5,7.8,부산,11.4,"함양군"
7,경남,2022-04-16,1.8,6.1,"함양군",12.5,거창
7,경남,2022-04-15,2.4,6.5,"김해시",12.7,부산
7,경남,2022-04-14,2.6,8,"양산시",15.7,"양산시"
7,경남,2022-04-13,2.2,7.6,부산,16.4,부산
7,경남,2022-04-12,1.8,7.6,부산,11.9,거제
7,경남,2022-04-11,1.5,5.8,"울산,부산",9.2,"부산,산청"
7,경남,2022-04-10,1.9,8.3,부산,12.9,부산
7,경남,2022-04-09,2.1,8.8,통영,14.8,거제
7,경남,2022-04-08,1.7,6.3,부산,10.2,"부산,함양군"
7,경남,2022-04-07,1.7,7.4,"의령군",12.3,"의령군"
7,경남,2022-04-06,1.5,6.4,부산,10.3,"함양군"
7,경남,2022-04-05,1.7,7.5,부산,11.6,부산
7,경남,2022-04-04,1.3,6.2,부산,9.7,"함양군"
7,경남,2022-04-03,1.3,5.3,통영,8.6,"양산시"
7,경남,2022-04-02,1.3,7.1,부산,9.4,부산
7,경남,2022-04-01,1.9,6.3,통영,12,부산
7,경남,2022-03-31,1.9,6.1,부산,12.3,부산
7,경남,2022-03-30,1.1,6.5,거창,10.8,"함양군"
7,경남,2022-03-29,1.2,5,부산,7,"김해시"
7,경남,2022-03-28,1.7,6.7,통영,11.9,"북창원"
7,경남,2022-03-27,2.2,8.9,"부산,산청",16.9,산청
7,경남,2022-03-26,3.2,14.9,통영,18.7,산청
7,경남,2022-03-25,2.2,11.1,통영,19.1,산청
7,경남,2022-03-24,1.4,7.1,부산,9.6,부산
7,경남,2022-03-23,1.3,5.8,산청,9.8,산청
7,경남,2022-03-22,1.7,6.4,"양산시",12.2,"양산시"
7,경남,2022-03-21,1.4,6.1,부산,9.2,부산
7,경남,2022-03-20,1.3,4.9,산청,8,산청
7,경남,2022-03-19,1.6,9.3,"의령군",15,"산청,남해"
7,경남,2022-03-18,2.5,7.6,부산,16.5,부산
7,경남,2022-03-17,2,7.1,부산,14.3,부산
7,경남,2022-03-16,1.2,7,부산,10.1,부산
7,경남,2022-03-15,1.5,6.2,"함양군",11,부산
7,경남,2022-03-14,1.8,7.9,부산,15.8,산청
7,경남,2022-03-13,2.3,12,부산,17.5,부산
7,경남,2022-03-12,1.8,10,부산,14.9,부산
7,경남,2022-03-11,1.1,6.8,부산,10.9,부산
7,경남,2022-03-10,1.4,6.8,부산,10.4,부산
7,경남,2022-03-09,1.3,5.8,통영,9.3,"양산시"
7,경남,2022-03-08,1.3,6.5,부산,10.2,"함양군"
7,경남,2022-03-07,1.3,5.6,창원,9.5,"함양군"
7,경남,2022-03-06,2.1,7.8,산청,13.8,산청
7,경남,2022-03-05,3.7,11.8,부산,20.6,부산
7,경남,2022-03-04,2.1,11.2,부산,16.9,부산
7,경남,2022-03-03,1.7,7.1,부산,11.4,"함양군"
7,경남,2022-03-02,2.3,8.2,남해,12.8,남해
7,경남,2022-03-01,1.7,7.3,"의령군",12.3,산청
7,경남,2022-02-28,1.4,6.4,부산,9.8,부산
7,경남,2022-02-27,2.5,9.6,산청,17.1,부산
7,경남,2022-02-26,2.3,11.6,부산,17.9,부산
7,경남,2022-02-25,1.9,6.9,부산,11,거제
7,경남,2022-02-24,2.2,7.2,산청,14.4,부산
7,경남,2022-02-23,2.4,6.3,산청,12.2,부산
7,경남,2022-02-22,2.7,8.1,"의령군",14.9,"의령군"
7,경남,2022-02-21,2.3,8.7,"의령군",14.4,산청
7,경남,2022-02-20,3.5,9.3,통영,17,부산
7,경남,2022-02-19,1.7,8,"의령군",13.8,산청
7,경남,2022-02-18,1.2,5.8,통영,8.7,부산
7,경남,2022-02-17,2.2,9.7,산청,18.2,산청
7,경남,2022-02-16,3.2,9.5,"부산,의령군",16.7,산청
7,경남,2022-02-15,3.1,10.1,"의령군",17.6,산청
7,경남,2022-02-14,1.6,6.2,부산,12.6,"함양군"
7,경남,2022-02-13,1.4,5.7,통영,10.8,"양산시"
7,경남,2022-02-12,1.3,5.1,"울산,김해시",11.9,"양산시"
7,경남,2022-02-11,1.2,5.6,창원,8.2,창원
7,경남,2022-02-10,1.4,5.6,"함양군",9,"함양군"
7,경남,2022-02-09,1.1,5.8,통영,8.1,부산
7,경남,2022-02-08,1.6,6.1,"부산,산청",11.1,"김해시"
7,경남,2022-02-07,1.6,7.1,부산,12.6,부산
7,경남,2022-02-06,2.4,7.9,"부산,의령군",15.5,산청
7,경남,2022-02-05,3,9.8,산청,18.8,산청
7,경남,2022-02-04,2.8,8.8,부산,16.2,부산
7,경남,2022-02-03,1.9,6.6,"북창원",10.8,부산
7,경남,2022-02-02,1.9,6.2,산청,11.8,부산
7,경남,2022-02-01,2.7,10.5,부산,17.4,부산
7,경남,2022-01-31,1.6,8.4,부산,13.6,부산
7,경남,2022-01-30,1.8,6.5,부산,11.4,부산
7,경남,2022-01-29,2,7,창원,13.6,부산
7,경남,2022-01-28,1.7,7,"함양군",12.2,"함양군"
7,경남,2022-01-27,1.3,5.9,"함양군",9.9,부산
7,경남,2022-01-26,1.6,6.9,부산,12,부산
7,경남,2022-01-25,1.1,5,부산,7.8,부산
7,경남,2022-01-24,1.9,6.4,부산,12.6,부산
7,경남,2022-01-23,1,5.8,통영,11,"양산시"
7,경남,2022-01-22,0.8,4.9,통영,6.9,통영
7,경남,2022-01-21,0.9,4.2,울산,5.6,"부산,통영"
7,경남,2022-01-20,1.7,6.7,산청,14.3,부산
7,경남,2022-01-19,1.8,8.4,산청,15.3,산청
7,경남,2022-01-18,1.7,6.3,"북창원",10.4,산청
7,경남,2022-01-17,2.3,9.1,산청,16.9,산청
7,경남,2022-01-16,2.2,8.1,부산,13.6,"함양군"
7,경남,2022-01-15,1.1,6.6,산청,10.7,산청
7,경남,2022-01-14,1.6,6.7,산청,12.9,부산
7,경남,2022-01-13,2.8,11.5,산청,19.8,산청
7,경남,2022-01-12,2.3,8.9,부산,19.5,부산
7,경남,2022-01-11,3.3,9.7,산청,17.9,"북창원"
7,경남,2022-01-10,1,5.6,부산,8.4,부산
7,경남,2022-01-09,0.9,4.9,"울산,부산",9.5,부산
7,경남,2022-01-08,1.3,6.4,부산,9.5,부산
7,경남,2022-01-07,0.9,4.9,부산,7.5,부산
7,경남,2022-01-06,1.6,6.9,"창원,산청",11.2,산청
7,경남,2022-01-05,1.2,6.6,통영,9.9,"양산시"
7,경남,2022-01-04,1.3,6.2,"함양군",12,산청
7,경남,2022-01-03,1.3,6,산청,11.3,산청
7,경남,2022-01-02,1.3,7.1,"의령군,함양군",13,산청
7,경남,2022-01-01,1.2,7.1,부산,11.7,부산
7,경남,2021-12-31,3,9,산청,16.2,산청
7,경남,2021-12-30,3.4,11.2,산청,18.4,산청
7,경남,2021-12-29,1.9,9.3,"의령군",16.3,산청
7,경남,2021-12-28,1.3,5.9,산청,11.5,산청
7,경남,2021-12-27,2.1,8.2,산청,14.6,산청
7,경남,2021-12-26,3,9,산청,14.9,산청
7,경남,2021-12-25,3.6,10,산청,18.3,산청
7,경남,2021-12-24,1.3,7.3,산청,12.5,산청
7,경남,2021-12-23,1,5.9,부산,8.5,창원
7,경남,2021-12-22,0.9,4.7,"함양군",8.5,부산
7,경남,2021-12-21,1.3,6.9,부산,10.4,부산
7,경남,2021-12-20,1.6,10.6,부산,18.9,부산
7,경남,2021-12-19,2.1,8.2,산청,14.9,산청
7,경남,2021-12-18,2,6.8,산청,12.9,부산
7,경남,2021-12-17,3.8,11.8,"의령군,산청",22,"의령군"
7,경남,2021-12-16,0.7,5.6,산청,9.8,산청
7,경남,2021-12-15,1.2,6.9,부산,11.5,부산
7,경남,2021-12-14,1.4,6.7,산청,11.1,산청
7,경남,2021-12-13,1.9,8.5,부산,14.4,부산
7,경남,2021-12-12,2.3,8.5,산청,15.9,산청
7,경남,2021-12-11,1,6.3,부산,10,부산
7,경남,2021-12-10,0.9,5.4,부산,9.1,부산
7,경남,2021-12-09,1.1,5.6,통영,7.9,통영
7,경남,2021-12-08,1.2,5.2,"부산,통영,양산시",10.6,부산
7,경남,2021-12-07,1.4,5.2,"부산,거창",10.1,"양산시"
7,경남,2021-12-06,0.8,5.1,통영,6.9,통영
7,경남,2021-12-05,0.9,4.9,통영,7.4,부산
7,경남,2021-12-04,1.6,6.9,"의령군",15.3,부산
7,경남,2021-12-03,2.5,8,산청,14.3,산청
7,경남,2021-12-02,1.5,7.7,산청,13,산청
7,경남,2021-12-01,3.6,11.2,부산,20.3,부산
7,경남,2021-11-30,2.2,11.8,부산,19.8,부산
7,경남,2021-11-29,0.9,5.2,부산,8.2,부산
7,경남,2021-11-28,0.8,4.1,통영,5.7,부산
7,경남,2021-11-27,1.2,5,부산,7.9,부산
7,경남,2021-11-26,1.6,5.7,창원,10.3,창원
7,경남,2021-11-25,2,9.6,부산,14,부산
7,경남,2021-11-24,2.2,8.9,부산,15.5,산청
7,경남,2021-11-23,2.5,9.2,부산,17.8,남해
7,경남,2021-11-22,3,8.8,산청,18.6,산청
7,경남,2021-11-21,0.6,4.3,부산,6.4,부산
7,경남,2021-11-20,0.8,3.7,통영,5.4,통영
7,경남,2021-11-19,0.8,5.1,"함양군",8.2,"함양군"
7,경남,2021-11-18,1,5.6,부산,8.4,산청
7,경남,2021-11-17,1.1,5,"부산,함양군",7.9,부산
7,경남,2021-11-16,0.9,4.8,"김해시",8.6,부산
7,경남,2021-11-15,0.8,4.3,"창원,부산",6.7,창원
7,경남,2021-11-14,1,5.9,산청,10.1,산청
7,경남,2021-11-13,1.3,6,산청,9.3,산청
7,경남,2021-11-12,2.1,7.6,"의령군",14.6,부산
7,경남,2021-11-11,2.2,7.8,부산,13.1,산청
7,경남,2021-11-10,2.4,9.4,부산,14.8,"부산,김해시"
7,경남,2021-11-09,2.6,10.7,부산,17.4,부산
7,경남,2021-11-08,2.3,12.3,통영,22.8,부산
7,경남,2021-11-07,1.6,5.6,부산,12,부산
7,경남,2021-11-06,1.4,5.5,부산,11.2,"양산시"
7,경남,2021-11-05,1,4.3,통영,6.4,통영
7,경남,2021-11-04,1,5.5,부산,9,부산
7,경남,2021-11-03,1.1,7.2,부산,11,부산
7,경남,2021-11-02,1.3,6.7,부산,12.7,부산
7,경남,2021-11-01,1.2,5.8,"의령군",10.6,"의령군"
7,경남,2021-10-31,0.9,4.1,통영,6.5,"의령군"
7,경남,2021-10-30,1,5.5,통영,7.8,부산
7,경남,2021-10-29,1.4,5.6,통영,9.8,부산
7,경남,2021-10-28,1.4,7.6,부산,11.3,부산
7,경남,2021-10-27,1.2,6.2,부산,10.1,부산
7,경남,2021-10-26,1,5.5,부산,9.7,부산
7,경남,2021-10-25,1,4.1,창원,6.5,"의령군"
7,경남,2021-10-24,0.9,4.5,통영,6.8,통영
7,경남,2021-10-23,1.2,5.2,통영,9.7,부산
7,경남,2021-10-22,1.9,7,산청,12.1,산청
7,경남,2021-10-21,1.1,4.7,통영,7,부산
7,경남,2021-10-20,1.2,5.5,통영,9.3,부산
7,경남,2021-10-19,1.7,6.3,산청,10.7,산청
7,경남,2021-10-18,1.2,4.5,통영,7.4,창원
7,경남,2021-10-17,2.4,8.1,통영,14.9,부산
7,경남,2021-10-16,2,8.2,부산,16.1,부산
7,경남,2021-10-15,1.1,5,통영,8.3,"양산시"
7,경남,2021-10-14,1.1,4.9,"함양군",8.4,"함양군"
7,경남,2021-10-13,1.5,5.5,통영,11,부산
7,경남,2021-10-12,2,6.2,"양산시",13.4,"양산시"
7,경남,2021-10-11,1.6,5.6,"양산시,의령군",10.8,"양산시"
7,경남,2021-10-10,1.4,6.2,부산,10.8,부산
